Slope,Elevation,Corina,Target
250,2072,Natural grasslands,0.0
250,1867,Permanently irrigated land,0.0
244,2123,Bare rocks,0.0
222,2844,Bare rocks,0.0
250,1927,Permanently irrigated land,0.0
189,2063,Transitional woodland,0.0
215,2283,Bare rocks,0.0
247,2498,Natural grasslands,0.0
218,2092,Bare rocks,0.0
249,2230,Pastures,0.0
250,1856,Permanently irrigated land,0.0
236,2371,Natural grasslands,0.0
210,2412,Sparsely vegetated areas,0.0
220,2734,Sparsely vegetated areas,0.0
186,2443,Bare rocks,0.0
240,2176,Sparsely vegetated areas,0.0
237,2171,Natural grasslands,0.0
240,2542,Natural grasslands,0.0
250,1850,Permanently irrigated land,0.0
250,1851,Inland marshes,0.0
221,2310,Sparsely vegetated areas,0.0
236,2145,Natural grasslands,0.0
222,2878,Natural grasslands,0.0
217,2742,Bare rocks,0.0
218,2761,Natural grasslands,0.0
216,2442,Bare rocks,0.0
228,2979,Sparsely vegetated areas,0.0
245,2345,Sparsely vegetated areas,0.0
224,2419,Bare rocks,0.0
212,2267,Natural grasslands,0.0
245,1446,Broad-leaved forest,0.0
244,3036,Bare rocks,0.0
212,3540,Bare rocks,0.0
250,1850,Land principally occupied by agriculture,0.0
250,1887,Permanently irrigated land,0.0
185,2872,Natural grasslands,0.0
237,2891,Natural grasslands,0.0
250,1874,Complex cultivation patterns,0.0
241,2326,Sparsely vegetated areas,0.0
246,3371,Natural grasslands,0.0
174,2741,Sparsely vegetated areas,0.0
244,2838,Natural grasslands,0.0
239,2579,Natural grasslands,0.0
237,1887,Sparsely vegetated areas,0.0
250,1921,Permanently irrigated land,0.0
247,1934,Sparsely vegetated areas,0.0
250,1849,Non-Irrigated Arable Land,0.0
227,1960,Bare rocks,0.0
247,2714,Natural grasslands,0.0
147,3401,Bare rocks,0.0
150,2900,Bare rocks,0.0
241,2759,Natural grasslands,0.0
228,2162,Bare rocks,0.0
213,1816,Transitional woodland,0.0
250,1853,Land principally occupied by agriculture,0.0
243,2181,Bare rocks,0.0
199,2690,Sparsely vegetated areas,0.0
228,2618,Natural grasslands,0.0
243,2313,Sparsely vegetated areas,0.0
250,1880,Permanently irrigated land,0.0
227,2260,Bare rocks,0.0
242,2155,Bare rocks,0.0
220,2850,Bare rocks,0.0
248,2265,Sparsely vegetated areas,0.0
250,1849,Permanently irrigated land,0.0
237,2552,Natural grasslands,0.0
205,3054,Bare rocks,0.0
205,2139,Sparsely vegetated areas,0.0
218,2598,Natural grasslands,0.0
237,2392,Bare rocks,0.0
197,2182,Sparsely vegetated areas,0.0
181,1122,Bare rocks,0.0
199,2244,Bare rocks,0.0
219,3605,Bare rocks,0.0
241,2010,Natural grasslands,0.0
244,1979,Sparsely vegetated areas,0.0
210,2123,Bare rocks,0.0
250,1851,Inland marshes,0.0
250,1858,Permanently irrigated land,0.0
209,2391,Sparsely vegetated areas,0.0
218,2067,Sparsely vegetated areas,0.0
236,1991,Sparsely vegetated areas,0.0
236,2697,Natural grasslands,0.0
242,1926,Land principally occupied by agriculture,0.0
249,1867,Permanently irrigated land,0.0
236,1904,Sparsely vegetated areas,0.0
181,3265,Bare rocks,0.0
231,2067,Sparsely vegetated areas,0.0
250,1864,Permanently irrigated land,0.0
216,2008,Sparsely vegetated areas,0.0
227,1729,Natural grasslands,0.0
180,2433,Sparsely vegetated areas,0.0
250,1851,Permanently irrigated land,0.0
219,2671,Bare rocks,0.0
222,1805,Sparsely vegetated areas,0.0
230,2916,Bare rocks,0.0
228,2550,Natural grasslands,0.0
250,1853,Inland marshes,0.0
250,1879,Permanently irrigated land,0.0
174,2089,Bare rocks,0.0
250,1858,Permanently irrigated land,0.0
223,2207,Sparsely vegetated areas,0.0
250,1854,Inland marshes,0.0
247,1864,Complex cultivation patterns,0.0
205,2213,Bare rocks,0.0
250,1856,Land principally occupied by agriculture,0.0
214,2251,Natural grasslands,0.0
244,2435,Natural grasslands,0.0
234,2315,Sparsely vegetated areas,0.0
250,1856,Pastures,0.0
245,1888,Bare rocks,0.0
212,2113,Sparsely vegetated areas,0.0
250,1851,Inland marshes,0.0
234,2470,Sparsely vegetated areas,0.0
232,1126,Bare rocks,0.0
246,2691,Natural grasslands,0.0
209,2442,Natural grasslands,0.0
247,2406,Sparsely vegetated areas,0.0
223,2275,Natural grasslands,0.0
249,1898,Land principally occupied by agriculture,0.0
234,2041,Sparsely vegetated areas,0.0
250,1852,Permanently irrigated land,0.0
203,2382,Bare rocks,0.0
250,1851,Permanently irrigated land,0.0
230,2664,Sparsely vegetated areas,0.0
233,2381,Natural grasslands,0.0
234,1976,Natural grasslands,0.0
245,2002,Sparsely vegetated areas,0.0
249,1927,Sparsely vegetated areas,0.0
221,2040,Bare rocks,0.0
240,2505,Bare rocks,0.0
250,1850,Land principally occupied by agriculture,0.0
245,2982,Sparsely vegetated areas,0.0
174,2909,Bare rocks,0.0
221,1758,Bare rocks,0.0
225,3157,Bare rocks,0.0
237,2028,Bare rocks,0.0
217,2683,Bare rocks,0.0
249,1923,Land principally occupied by agriculture,0.0
247,2150,Sparsely vegetated areas,0.0
237,2453,Sparsely vegetated areas,0.0
250,1971,Natural grasslands,0.0
250,1852,Discontinous Urban Fabric,0.0
230,2492,Natural grasslands,0.0
236,3105,Bare rocks,0.0
240,1931,Sparsely vegetated areas,0.0
249,1944,Sparsely vegetated areas,0.0
248,1891,Complex cultivation patterns,0.0
245,2279,Sparsely vegetated areas,0.0
218,2063,Natural grasslands,0.0
239,1957,Land principally occupied by agriculture,0.0
249,2588,Bare rocks,0.0
250,2000,Pastures,0.0
214,1486,Bare rocks,0.0
230,2643,Sparsely vegetated areas,0.0
212,3260,Natural grasslands,0.0
250,1850,Inland marshes,0.0
250,1857,Land principally occupied by agriculture,0.0
182,3075,Natural grasslands,0.0
212,2949,Natural grasslands,0.0
206,2840,Sparsely vegetated areas,0.0
242,2094,Natural grasslands,0.0
232,2938,Bare rocks,0.0
215,3328,Bare rocks,0.0
215,2170,Sparsely vegetated areas,0.0
234,2594,Natural grasslands,0.0
244,2240,Natural grasslands,0.0
220,2224,Natural grasslands,0.0
229,3012,Natural grasslands,0.0
213,2090,Natural grasslands,0.0
220,1805,Sparsely vegetated areas,0.0
232,2179,Sparsely vegetated areas,0.0
245,2572,Bare rocks,0.0
250,1920,Land principally occupied by agriculture,0.0
225,1962,Sparsely vegetated areas,0.0
250,1849,Rice Fields,0.0
236,2347,Sparsely vegetated areas,0.0
207,2865,Sparsely vegetated areas,0.0
250,1852,Inland marshes,0.0
215,2183,Sparsely vegetated areas,0.0
229,2000,Sparsely vegetated areas,0.0
244,2224,Sparsely vegetated areas,0.0
247,2208,Sparsely vegetated areas,0.0
245,2233,Sparsely vegetated areas,0.0
250,1862,Land principally occupied by agriculture,0.0
236,2112,Sparsely vegetated areas,0.0
250,1853,Inland marshes,0.0
238,2703,Natural grasslands,0.0
203,2573,Bare rocks,0.0
160,3376,Bare rocks,0.0
218,1975,Sparsely vegetated areas,0.0
221,2526,Natural grasslands,0.0
242,3161,Natural grasslands,0.0
248,2427,Sparsely vegetated areas,0.0
239,3099,Sparsely vegetated areas,0.0
227,2605,Sparsely vegetated areas,0.0
250,1883,Permanently irrigated land,0.0
241,2217,Bare rocks,0.0
250,1852,Inland marshes,0.0
234,3023,Bare rocks,0.0
231,2061,Sparsely vegetated areas,0.0
236,1951,Transitional woodland,0.0
210,2018,Sparsely vegetated areas,0.0
240,2221,Sparsely vegetated areas,0.0
209,2194,Sparsely vegetated areas,0.0
236,2878,Sparsely vegetated areas,0.0
232,2041,Sparsely vegetated areas,0.0
233,2321,Sparsely vegetated areas,0.0
236,2149,Bare rocks,0.0
209,2314,Sparsely vegetated areas,0.0
250,1890,Permanently irrigated land,0.0
228,2607,Bare rocks,0.0
244,2890,Bare rocks,0.0
242,2470,Natural grasslands,0.0
105,3166,Bare rocks,0.0
225,1952,Sparsely vegetated areas,0.0
219,2864,Natural grasslands,0.0
186,2151,Sparsely vegetated areas,0.0
223,2004,Bare rocks,0.0
244,2014,Sparsely vegetated areas,0.0
232,2306,Sparsely vegetated areas,0.0
213,2032,Sparsely vegetated areas,0.0
226,3340,Natural grasslands,0.0
248,2970,Natural grasslands,0.0
250,1867,Land principally occupied by agriculture,0.0
238,2067,Sparsely vegetated areas,0.0
233,1591,Natural grasslands,0.0
250,1860,Land principally occupied by agriculture,0.0
250,1850,Permanently irrigated land,0.0
230,2042,Sparsely vegetated areas,0.0
248,2129,Natural grasslands,0.0
233,2698,Natural grasslands,0.0
250,1856,Permanently irrigated land,0.0
241,1590,Transitional woodland,0.0
248,2410,Bare rocks,0.0
225,2466,Bare rocks,0.0
223,3491,Bare rocks,0.0
250,1874,Permanently irrigated land,0.0
240,2252,Natural grasslands,0.0
244,2586,Natural grasslands,0.0
234,2165,Sparsely vegetated areas,0.0
213,2512,Bare rocks,0.0
245,1916,Land principally occupied by agriculture,0.0
240,2043,Natural grasslands,0.0
197,2574,Bare rocks,0.0
231,2100,Natural grasslands,0.0
238,1925,Permanently irrigated land,0.0
189,3369,Bare rocks,0.0
209,2487,Bare rocks,0.0
218,2407,Sparsely vegetated areas,0.0
196,2914,Bare rocks,0.0
236,2048,Sparsely vegetated areas,0.0
151,2541,Sparsely vegetated areas,0.0
244,1822,Sparsely vegetated areas,0.0
250,1849,Inland marshes,0.0
250,1867,Land principally occupied by agriculture,0.0
233,2546,Natural grasslands,0.0
214,3084,Sparsely vegetated areas,0.0
240,2979,Natural grasslands,0.0
250,1857,Permanently irrigated land,0.0
231,2891,Sparsely vegetated areas,0.0
240,2287,Sparsely vegetated areas,0.0
217,2210,Natural grasslands,0.0
229,2100,Sparsely vegetated areas,0.0
250,1854,Land principally occupied by agriculture,0.0
250,1913,Permanently irrigated land,0.0
244,2147,Sparsely vegetated areas,0.0
230,2880,Bare rocks,0.0
250,1878,Permanently irrigated land,0.0
231,2483,Bare rocks,0.0
243,2300,Sparsely vegetated areas,0.0
226,2236,Sparsely vegetated areas,0.0
220,1515,Broad-leaved forest,0.0
250,1861,Land principally occupied by agriculture,0.0
246,1889,Sparsely vegetated areas,0.0
228,2355,Natural grasslands,0.0
250,1921,Permanently irrigated land,0.0
250,1857,Permanently irrigated land,0.0
236,2171,Sparsely vegetated areas,0.0
204,1768,Natural grasslands,0.0
228,2758,Bare rocks,0.0
250,1886,Permanently irrigated land,0.0
245,2696,Natural grasslands,0.0
249,2274,Sparsely vegetated areas,0.0
238,2411,Natural grasslands,0.0
238,2414,Sparsely vegetated areas,0.0
206,3118,Sparsely vegetated areas,0.0
243,2224,Bare rocks,0.0
208,2807,Natural grasslands,0.0
228,1981,Natural grasslands,0.0
230,2779,Bare rocks,0.0
236,2092,Natural grasslands,0.0
202,2317,Bare rocks,0.0
233,2063,Sparsely vegetated areas,0.0
237,2197,Sparsely vegetated areas,0.0
213,2007,Sparsely vegetated areas,0.0
244,2025,Sparsely vegetated areas,0.0
212,2007,Sparsely vegetated areas,0.0
231,2706,Sparsely vegetated areas,0.0
184,2285,Bare rocks,0.0
215,3150,Bare rocks,0.0
227,2134,Natural grasslands,0.0
198,3152,Natural grasslands,0.0
250,1859,Inland marshes,0.0
245,1959,Land principally occupied by agriculture,0.0
209,2980,Bare rocks,0.0
245,2051,Sparsely vegetated areas,0.0
248,1646,Transitional woodland,0.0
229,3188,Bare rocks,0.0
245,3024,Natural grasslands,0.0
205,3130,Sparsely vegetated areas,0.0
172,3227,Bare rocks,0.0
244,1999,Sparsely vegetated areas,0.0
246,2670,Bare rocks,0.0
247,2531,Sparsely vegetated areas,0.0
228,2384,Sparsely vegetated areas,0.0
234,2342,Natural grasslands,0.0
196,2642,Bare rocks,0.0
247,1871,Sparsely vegetated areas,0.0
239,2597,Natural grasslands,0.0
237,2188,Sparsely vegetated areas,0.0
246,2406,Sparsely vegetated areas,0.0
222,2368,Natural grasslands,0.0
225,1880,Transitional woodland,0.0
247,2005,Bare rocks,0.0
250,1867,Land principally occupied by agriculture,0.0
246,2700,Natural grasslands,0.0
236,3039,Natural grasslands,0.0
250,1853,Permanently irrigated land,0.0
250,1852,Permanently irrigated land,0.0
250,1851,Permanently irrigated land,0.0
221,2248,Natural grasslands,0.0
232,2161,Sparsely vegetated areas,0.0
234,3083,Bare rocks,0.0
230,2121,Sparsely vegetated areas,0.0
248,1727,Transitional woodland,0.0
229,2091,Bare rocks,0.0
247,2288,Sparsely vegetated areas,0.0
250,1850,Non-Irrigated Arable Land,0.0
222,2849,Natural grasslands,0.0
200,2698,Natural grasslands,0.0
199,3110,Bare rocks,0.0
202,2466,Bare rocks,0.0
189,2303,Bare rocks,0.0
221,3122,Natural grasslands,0.0
249,1776,Sparsely vegetated areas,0.0
250,1861,Land principally occupied by agriculture,0.0
199,3131,Sparsely vegetated areas,0.0
241,2210,Natural grasslands,0.0
235,2195,Sparsely vegetated areas,0.0
230,2169,Bare rocks,0.0
235,2962,Natural grasslands,0.0
250,1850,Non-Irrigated Arable Land,0.0
222,2404,Natural grasslands,0.0
240,1954,Sparsely vegetated areas,0.0
250,1889,Land principally occupied by agriculture,0.0
250,1850,Complex cultivation patterns,0.0
235,2071,Sparsely vegetated areas,0.0
184,2992,Bare rocks,0.0
215,3103,Sparsely vegetated areas,0.0
242,2364,Natural grasslands,0.0
222,2119,Transitional woodland,0.0
218,3054,Bare rocks,0.0
207,2079,Bare rocks,0.0
228,2026,Sparsely vegetated areas,0.0
240,1807,Sparsely vegetated areas,0.0
250,1850,Inland marshes,0.0
226,2034,Sparsely vegetated areas,0.0
215,3379,Bare rocks,0.0
218,2524,Sparsely vegetated areas,0.0
241,2174,Bare rocks,0.0
205,2296,Natural grasslands,0.0
221,2042,Sparsely vegetated areas,0.0
201,3392,Bare rocks,0.0
238,2626,Natural grasslands,0.0
244,2198,Sparsely vegetated areas,0.0
250,1893,Permanently irrigated land,0.0
242,2040,Natural grasslands,0.0
197,3000,Bare rocks,0.0
249,1952,Permanently irrigated land,0.0
202,3006,Bare rocks,0.0
226,2085,Sparsely vegetated areas,0.0
242,2320,Sparsely vegetated areas,0.0
249,2847,Sparsely vegetated areas,0.0
223,2567,Bare rocks,0.0
223,2131,Natural grasslands,0.0
250,1880,Permanently irrigated land,0.0
231,1922,Sparsely vegetated areas,0.0
222,2003,Sparsely vegetated areas,0.0
249,1893,Complex cultivation patterns,0.0
196,3094,Sparsely vegetated areas,0.0
232,2494,Natural grasslands,0.0
225,2589,Sparsely vegetated areas,0.0
206,2317,Sparsely vegetated areas,0.0
183,2514,Sparsely vegetated areas,0.0
239,2676,Sparsely vegetated areas,0.0
249,1918,Permanently irrigated land,0.0
216,1775,Transitional woodland,0.0
237,3180,Bare rocks,0.0
185,2079,Bare rocks,0.0
224,2580,Natural grasslands,0.0
228,2590,Natural grasslands,0.0
250,1860,Land principally occupied by agriculture,0.0
233,2486,Sparsely vegetated areas,0.0
235,2845,Sparsely vegetated areas,0.0
246,2484,Natural grasslands,0.0
206,2275,Natural grasslands,0.0
236,2564,Sparsely vegetated areas,0.0
190,2712,Sparsely vegetated areas,0.0
233,2501,Natural grasslands,0.0
244,2622,Natural grasslands,0.0
221,2674,Bare rocks,0.0
217,2965,Sparsely vegetated areas,0.0
243,1997,Sparsely vegetated areas,0.0
182,3504,Bare rocks,0.0
206,2147,Sparsely vegetated areas,0.0
236,2509,Sparsely vegetated areas,0.0
226,2111,Natural grasslands,0.0
248,2493,Natural grasslands,0.0
197,3046,Bare rocks,0.0
250,1866,Land principally occupied by agriculture,0.0
250,1921,Permanently irrigated land,0.0
237,2180,Natural grasslands,0.0
221,2690,Sparsely vegetated areas,0.0
220,1973,Bare rocks,0.0
160,3180,Bare rocks,0.0
247,1970,Natural grasslands,0.0
250,1850,Permanently irrigated land,0.0
250,1871,Land principally occupied by agriculture,0.0
244,1935,Sparsely vegetated areas,0.0
164,2386,Bare rocks,0.0
240,2016,Sparsely vegetated areas,0.0
238,2140,Natural grasslands,0.0
213,2912,Natural grasslands,0.0
246,2164,Sparsely vegetated areas,0.0
249,1962,Sparsely vegetated areas,0.0
250,1887,Permanently irrigated land,0.0
219,2467,Sparsely vegetated areas,0.0
250,1856,Permanently irrigated land,0.0
249,2024,Pastures,0.0
241,2252,Natural grasslands,0.0
246,2432,Natural grasslands,0.0
250,1851,Land principally occupied by agriculture,0.0
203,2705,Sparsely vegetated areas,0.0
231,2904,Sparsely vegetated areas,0.0
250,1849,Permanently irrigated land,0.0
250,1848,Inland marshes,0.0
212,2724,Natural grasslands,0.0
243,3128,Sparsely vegetated areas,0.0
250,1852,Inland marshes,0.0
239,2082,Natural grasslands,0.0
248,2148,Sparsely vegetated areas,0.0
219,2565,Natural grasslands,0.0
250,1851,Permanently irrigated land,0.0
227,2469,Sparsely vegetated areas,0.0
229,2462,Bare rocks,0.0
240,2724,Sparsely vegetated areas,0.0
216,2307,Sparsely vegetated areas,0.0
241,1654,Broad-leaved forest,0.0
192,2517,Bare rocks,0.0
238,2426,Sparsely vegetated areas,0.0
234,2061,Natural grasslands,0.0
250,1864,Inland marshes,0.0
229,2159,Natural grasslands,0.0
246,2580,Sparsely vegetated areas,0.0
222,2012,Bare rocks,0.0
235,2816,Sparsely vegetated areas,0.0
240,2003,Land principally occupied by agriculture,0.0
207,2497,Bare rocks,0.0
243,1955,Sparsely vegetated areas,0.0
235,3623,Bare rocks,0.0
235,2179,Sparsely vegetated areas,0.0
225,1592,Transitional woodland,0.0
249,1918,Permanently irrigated land,0.0
231,2186,Sparsely vegetated areas,0.0
247,2126,Bare rocks,0.0
135,3208,Bare rocks,0.0
248,2028,Sparsely vegetated areas,0.0
250,1851,Non-Irrigated Arable Land,0.0
232,2251,Sparsely vegetated areas,0.0
250,1851,Inland marshes,0.0
243,2003,Land principally occupied by agriculture,0.0
227,2447,Natural grasslands,0.0
229,2673,Sparsely vegetated areas,0.0
204,2805,Bare rocks,0.0
213,2435,Sparsely vegetated areas,0.0
250,1888,Permanently irrigated land,0.0
250,1850,Inland marshes,0.0
236,1483,Transitional woodland,0.0
249,1909,Permanently irrigated land,0.0
206,2271,Bare rocks,0.0
241,2546,Bare rocks,0.0
228,2034,Sparsely vegetated areas,0.0
230,1944,Sparsely vegetated areas,0.0
250,2102,Land principally occupied by agriculture,0.0
237,2476,Natural grasslands,0.0
231,2267,Sparsely vegetated areas,0.0
219,2267,Bare rocks,0.0
250,1851,Permanently irrigated land,0.0
208,2197,Natural grasslands,0.0
239,2974,Sparsely vegetated areas,0.0
236,2915,Sparsely vegetated areas,0.0
250,1855,Sparsely vegetated areas,0.0
250,1915,Permanently irrigated land,0.0
193,2434,Sparsely vegetated areas,0.0
246,2375,Sparsely vegetated areas,0.0
249,2652,Natural grasslands,0.0
240,2123,Sparsely vegetated areas,0.0
228,2371,Natural grasslands,0.0
227,2059,Natural grasslands,0.0
218,2490,Sparsely vegetated areas,0.0
233,2327,Sparsely vegetated areas,0.0
246,2568,Sparsely vegetated areas,0.0
250,1852,Permanently irrigated land,0.0
220,1601,Transitional woodland,0.0
237,2070,Natural grasslands,0.0
250,1854,Complex cultivation patterns,0.0
222,2213,Sparsely vegetated areas,0.0
246,2193,Sparsely vegetated areas,0.0
226,2236,Natural grasslands,0.0
246,1854,Sparsely vegetated areas,0.0
188,2280,Bare rocks,0.0
245,2079,Sparsely vegetated areas,0.0
227,2295,Natural grasslands,0.0
217,1760,Transitional woodland,0.0
250,1847,Permanently irrigated land,0.0
